time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.03577691435783928,0.10626342780808459,11.5571672650815,0.04719877415595164,6.2782012237006555,0.0,0.06258252891694334,0.29091037206266945,2.3962800390399828,0.09186106741676826,-0.03510445496397187,0.0,450.21394125109623,448.3998237943529,448.2910163250981,451.17463795023514
1.2600000000000007,0.03966606163244184,0.12492261523935624,11.708277709164754,0.052543728449890637,6.275638981304763,0.0,0.06733127173136222,0.33170531455406815,2.640162224379361,0.08285362906902921,-0.06569534984585342,0.0,487.50736154664594,485.21523247495855,485.8948475886535,485.2249852574878
1.3200000000000007,0.043873435894029644,0.14590579127074607,11.869255260670371,0.05755832833001229,6.271751334218932,0.0,0.07330417838701819,0.36821956935038064,2.7255181184837096,0.084983987939361,-0.06305079211833543,0.0,439.6645210476175,439.8804311927982,438.830314860726,439.0129120960169
1.3800000000000008,0.048534126053700534,0.16926618779689442,12.036796532081734,0.06267662343851477,6.268602852970529,0.0,0.08241322999013476,0.4109848613365784,2.8588200157098935,0.08593875893171417,-0.036989277478157445,0.0,455.25981843994936,457.33837420610195,453.3210484491682,453.4035866124351
1.4400000000000008,0.05377926272579877,0.1951973044475881,12.21066747459641,0.06749980936280764,6.266475837655037,0.0,0.09263626344861091,0.4538658325947512,2.936635037829851,0.06596556119487311,-0.03253799390454188,0.0,437.60456059087795,437.9743624798058,439.57038169084575,437.9172534798134
1.5000000000000009,0.0596959363486863,0.22386054724083168,12.390171095530272,0.07240484816313941,6.264683944710274,0.0,0.10477458238504245,0.5020218147948293,3.046483565836679,0.10230287421523782,-0.024993822603914445,0.0,448.9958444237514,449.60720632227265,446.97620753383814,449.93271576300066
1.560000000000001,0.06634293384057573,0.2553903157434576,12.574465472910985,0.07835386035772984,6.263452396421414,0.0,0.11691739601238725,0.5495289225405438,3.0964677915726853,0.0919586167017834,-0.012824625219405035,0.0,429.64115878002855,430.6716813052232,431.43530093219914,430.56976600489867
1.620000000000001,0.07378041892161831,0.2900433376440541,12.763782918584655,0.08376719162799606,6.262417787605646,0.0,0.13108431513577062,0.6061123179111015,3.213724401307456,0.08650396814665093,-0.027999503960788395,0.0,452.8328127657955,451.6105008342101,452.6442957852617,452.2117569300741
1.680000000000001,0.08213355288944862,0.3283664112132604,12.962036695517217,0.08911570284349413,6.260946187452699,0.0,0.14752098206993594,0.671873018089694,3.3941367905526403,0.09395190192329758,-0.018356664835408786,0.0,472.27011402578495,473.01324490060284,471.60558801239586,472.1866197883758
1.740000000000001,0.09146346313767159,0.3705936451226166,13.169270210703344,0.09433535446995744,6.259667102951209,0.0,0.16359147424239448,0.7362363816898269,3.51320663880192,0.06706763708352793,-0.028018133779216463,0.0,456.23617553424646,455.46410490184246,455.1524939715768,453.00153809893703
1.8000000000000012,0.10175550496121703,0.41666079184945043,13.382317208331722,0.09897546851096806,6.257794847168768,0.0,0.1796445662102136,0.7997343047742365,3.5880551966889196,0.09247930938185309,-0.038488839167318815,0.0,442.6805269159089,441.81767750785997,440.81358930759995,442.9131827021449
1.8600000000000012,0.11314654351617055,0.4670052314436994,13.60354949316001,0.1041944969573656,6.25544553455342,0.0,0.20031140184405424,0.8789687851564236,3.7856108265962356,0.07276172214204166,-0.040522063283670175,0.0,481.38595457123176,481.23143183944387,479.5821077977006,478.08758700824984
1.9200000000000013,0.12570034890220544,0.5217238486570375,13.831912989622532,0.1084775688837869,6.2529025831456195,0.0,0.2183765240956156,0.9453609194463302,3.826287654789163,0.06847884824973677,-0.04638917938586243,0.0,433.3311744315057,432.83661534585895,433.79591135348124,433.44014530555444
1.9800000000000013,0.13939093494178376,0.5805160474117296,14.062816602863721,0.11269280885667765,6.249855965274691,0.0,0.23824326126374268,1.0147376110661075,3.870263148701167,0.0735851944221565,-0.061435443147816376,0.0,435.84283979929745,434.5816157436926,434.3653393266048,434.79726937169
2.0400000000000014,0.15431624082005524,0.6434874901576073,14.295805000889688,0.11693323321322424,6.245879075583799,0.0,0.25961096481927914,1.0846774064708,3.895833071646417,0.0641053222767849,-0.07835287542462216,0.0,429.98653125115294,428.54727135507983,429.997002869994,429.1970955724926
2.1000000000000014,0.1706156092819837,0.7107774771544753,14.530728877139794,0.12050894757120911,6.241960903705493,0.0,0.28408998451511197,1.1586323851540334,3.934729796890666,0.04856776999223778,-0.047266518299329596,0.0,433.33185148627973,435.9337549451601,434.3776027141677,433.0751061964076
2.1600000000000015,0.18855874475323856,0.7828733923730357,14.770503602615277,0.12374161068695155,6.239093145743725,0.0,0.31429599851995044,1.244813817395079,4.057227742556175,0.06280488324214512,-0.04887609682999132,0.0,461.73253766339366,461.60423575388523,459.72938481706666,460.8579407461672
2.2200000000000015,0.2081362821689219,0.8595425616687585,15.012287879497968,0.1280664672114007,6.23614339289124,0.0,0.33852903772450105,1.3111497986769138,4.002350148776592,0.08610177034299803,-0.049741487335097326,0.0,404.28842505803283,404.2086735718998,403.42142507792573,405.5241728541212
2.2800000000000016,0.2293872757840356,0.9407255637752996,15.25434946222617,0.13292429875035072,6.2332372111146395,0.0,0.3701093361915572,1.3953804489930786,4.066005512509944,0.06794974433406747,-0.0459469594020829,0.0,442.70255690499914,443.0132465469825,445.1101671590597,443.62722046781033
2.3400000000000016,0.25260999220720537,1.0271044196358732,15.500619301927035,0.13756497404409807,6.230521405557571,0.0,0.40423430501945096,1.4842801434057595,4.142574380765119,0.09150240561485518,-0.043930654700518455,0.0,447.9477993643805,448.1105787147414,447.9490821003718,449.8649503113775
2.4000000000000017,0.27775123071552693,1.1184372848278301,15.74807587751605,0.14347678329360303,6.228615891473694,0.0,0.4339906549950809,1.5606052139804756,4.105975205349682,0.10978934945121485,-0.014591722457672653,0.0,411.1038162119954,413.69494071110375,411.24958941985136,412.87537290191733
